id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-a58abf8a,Synthetic bakery products 530,1.13,0.45,0.43,12.77,bakery products,2,1,0,9,1
SYN-f7f59d07,Synthetic snack 531,0.68,0.43,0.61,12.16,snack,1,0,1,6,1
SYN-ab45a07a,Synthetic candy 532,0.79,0.35,0.48,16.06,candy,1,0,1,7,1
SYN-8177a7aa,Synthetic dairy products 533,0.77,0.45,0.63,17.44,dairy products,3,0,1,1,1
SYN-cea80abf,Synthetic confectionery 534,0.7,0.39,0.37,5.41,confectionery,2,1,0,4,1
SYN-38a738d2,Synthetic candy 535,0.7,0.53,0.4,19.19,candy,3,0,1,4,1
SYN-6211ac2f,Synthetic candy 536,0.78,0.53,0.58,20.3,candy,1,0,1,3,1
SYN-cc5e4ee1,Synthetic vegetables 537,1.18,0.79,0.42,17.32,vegetables,1,1,0,4,1
SYN-48c60e0e,Synthetic bakery products 538,0.66,0.41,0.57,11.72,bakery products,3,1,0,6,1
SYN-31b8dea8,Synthetic vegetables 539,0.81,0.36,0.49,15.96,vegetables,2,1,0,5,1
SYN-4ca30e11,Synthetic dairy products 540,0.73,0.49,0.55,6.34,dairy products,1,0,1,3,1
SYN-f8ff81c8,Synthetic red meat 541,0.58,0.37,0.56,7.69,red meat,3,0,1,8,1
SYN-2a7d3405,Synthetic fruit 542,1.17,0.79,0.41,12.14,fruit,3,1,0,2,1
SYN-36d4a604,Synthetic vegetables 543,0.76,0.71,0.5,17.45,vegetables,3,1,0,3,1
SYN-6415c9e7,Synthetic potatoe products 544,0.8,0.55,0.28,7.88,potatoe products,3,0,1,9,1
SYN-561ae136,Synthetic instant meals 545,0.55,0.42,0.46,10.62,instant meals,3,0,1,4,1
SYN-c352532a,Synthetic confectionery 546,0.81,0.6,0.48,17.54,confectionery,3,1,0,5,1
SYN-de2fafb7,Synthetic vegetables 547,1.15,0.53,0.69,16.42,vegetables,1,1,0,9,1
SYN-79846b0d,Synthetic candy 548,0.77,0.57,0.31,12.89,candy,1,0,0,7,1
SYN-ec60e456,Synthetic confectionery 549,0.77,0.53,0.54,20.44,confectionery,2,1,0,1,1
SYN-6b4b75a7,Synthetic confectionery 550,1.18,0.8,0.59,14.08,confectionery,2,1,0,8,1
SYN-dca443d3,Synthetic instant meals 551,0.78,0.56,0.56,18.93,instant meals,3,0,1,7,1
SYN-5d2b0e7a,Synthetic bakery products 552,0.8,0.56,0.43,16.44,bakery products,2,1,0,3,1
SYN-54c583cf,Synthetic instant meals 553,0.74,0.75,0.42,15.37,instant meals,1,0,1,3,1
SYN-4622f786,Synthetic ice cream 554,0.51,0.4,0.54,6.93,ice cream,2,1,0,5,1
SYN-7b9ee674,Synthetic vegetables 555,0.77,0.54,0.53,20.78,vegetables,2,1,0,9,1
SYN-d7a44658,Synthetic confectionery 556,1.06,0.33,0.48,11.03,confectionery,1,1,0,1,1
SYN-5330bcf4,Synthetic confectionery 557,1.13,0.39,0.5,12.53,confectionery,2,1,0,1,1
SYN-1f18c928,Synthetic side dish 558,0.61,0.41,0.34,12.4,side dish,1,0,1,1,1
SYN-3b5ef7a3,Synthetic confectionery 559,0.79,0.44,0.57,19.63,confectionery,3,1,0,9,1
SYN-61ddc041,Synthetic vegetables 560,1.19,0.79,0.58,14.75,vegetables,3,1,0,4,1
SYN-0ab371c4,Synthetic potatoe products 561,1.03,0.57,0.27,13.99,potatoe products,2,0,0,3,1
SYN-15d80ff1,Synthetic candy 562,0.71,0.48,0.63,14.09,candy,3,0,0,4,1
SYN-a0a07311,Synthetic confectionery 563,0.66,0.41,0.58,9.83,confectionery,2,1,0,2,1
SYN-fe9a34ef,Synthetic vegetables 564,1.1,0.74,0.25,11.55,vegetables,2,1,0,8,1
SYN-b825ab5c,Synthetic seafood 565,1.09,0.48,0.51,12.75,seafood,1,0,1,3,1
SYN-6d87a91a,Synthetic vegetables 566,1.18,0.76,0.25,16.74,vegetables,2,1,0,9,1
SYN-c6dc360d,Synthetic fruit 567,1.08,0.49,0.5,14.82,fruit,1,1,0,10,1
SYN-5e1ba40c,Synthetic side dish 568,1.08,0.58,0.2,11.81,side dish,1,0,1,3,1
SYN-cec9fa80,Synthetic confectionery 569,1.04,0.34,0.48,11.49,confectionery,2,1,0,9,1
SYN-8150d2bd,Synthetic vegetables 570,0.68,0.42,0.62,11.33,vegetables,2,1,0,1,1
SYN-9484be7e,Synthetic vegetables 571,1.15,0.39,0.48,13.27,vegetables,2,1,0,3,1
SYN-c1853191,Synthetic fish 572,0.81,0.5,0.54,13.22,fish,1,0,1,6,1
SYN-0fc57025,Synthetic instant meals 573,0.96,0.3,0.47,9.79,instant meals,1,0,1,2,1
SYN-7d4fa391,Synthetic fish 574,0.79,0.59,0.3,8.46,fish,3,0,1,8,1
SYN-8d9fb8ce,Synthetic confectionery 575,1.13,0.45,0.45,15.91,confectionery,2,1,0,9,1
SYN-4a6dd681,Synthetic pizza 576,0.62,0.43,0.57,11.42,pizza,1,0,1,1,1
SYN-c0e3561f,Synthetic bakery products 577,1.17,0.74,0.65,17.19,bakery products,3,1,0,2,1
SYN-f133397c,Synthetic bakery products 578,1.13,0.44,0.45,14.76,bakery products,1,1,0,6,1
SYN-d160f676,Synthetic snack 579,0.79,0.58,0.26,10.93,snack,2,0,1,4,1
SYN-8db610c2,Synthetic fish 580,1.09,0.54,0.55,18.89,fish,1,0,0,2,1
SYN-f514bd93,Synthetic confectionery 581,0.81,0.59,0.31,10.77,confectionery,2,1,0,4,1
SYN-df8a32b5,Synthetic red meat 582,0.57,0.44,0.44,11.75,red meat,1,0,1,9,1
SYN-5be053f5,Synthetic instant meals 583,1.18,0.75,0.14,19.78,instant meals,2,0,1,9,1
SYN-f0e7ba77,Synthetic ice cream 584,0.62,0.4,0.35,12.13,ice cream,2,1,0,7,1
SYN-150ab09c,Synthetic side dish 585,0.79,0.56,0.22,7.94,side dish,1,0,1,8,1
SYN-7bcc421b,Synthetic vegetables 586,1.07,0.52,0.43,16.95,vegetables,2,1,0,7,1
SYN-92d3037f,Synthetic pizza 587,0.77,0.53,0.58,19.65,pizza,3,0,1,10,1
SYN-001eba53,Synthetic confectionery 588,0.62,0.41,0.57,9.88,confectionery,3,1,0,9,1
SYN-f13f061f,Synthetic confectionery 589,1.18,0.76,0.16,24.99,confectionery,2,1,0,1,1
SYN-fe3760fd,Synthetic seafood 590,0.79,0.6,0.38,12.64,seafood,2,0,1,5,1
SYN-2d455031,Synthetic confectionery 591,1.18,0.76,0.18,16.57,confectionery,2,1,0,6,1
SYN-36c30d41,Synthetic bakery products 592,1.17,0.78,0.24,15.65,bakery products,3,1,0,7,1
SYN-e0c4427f,Synthetic bakery products 593,0.78,0.56,0.47,20.65,bakery products,3,1,0,3,1
SYN-b5179da8,Synthetic poultry 594,0.6,0.44,0.59,10.41,poultry,1,0,1,3,1
SYN-c152f4ee,Synthetic dairy products 595,0.8,0.33,0.37,16.05,dairy products,1,0,0,8,1
SYN-a9964054,Synthetic instant meals 596,0.65,0.41,0.57,11.13,instant meals,1,0,1,10,1
SYN-acf2482f,Synthetic poultry 597,1.06,0.3,0.49,13.35,poultry,2,0,0,1,1
SYN-f3b5c529,Synthetic pizza 598,1.07,0.53,0.53,18.03,pizza,1,0,1,2,1
SYN-2fb93301,Synthetic vegetables 599,1.16,0.41,0.44,14.84,vegetables,1,1,0,1,1
SYN-124d2310,Synthetic candy 600,1.12,0.5,0.62,19.27,candy,3,0,1,10,1
